1,1521991757,74131011,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1521991757,77516078,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1521991757,80883026,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,1521991757,84193944,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,1521991757,87506055,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,1521991757,90854883,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,1521991757,94170093,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,1521991757,97493886,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1521991757,100912094,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1521991757,104172945,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1521991757,107495069,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,1521991757,110855102,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,1521991757,114212989,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,1521991757,117486000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,1521991757,120852947,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,1521991757,124181032,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,1521991757,127490997,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,1521991757,130867958,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,1521991757,134223937,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,1521991757,137496948,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,1521991757,140856981,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1521991757,144170999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1521991757,147496938,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1521991757,150824069,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1521991757,154169082,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1521991757,157495975,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1521991757,160835981,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1521991757,164190053,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,1521991757,167488098,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,1521991757,170874118,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1521991757,174290895,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,1521991757,177505970,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,1521991757,180825948,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1521991757,184180974,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1521991757,187547922,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1521991757,190903902,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1521991757,194180965,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,1521991757,197495937,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1521991757,200834989,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1521991757,204175949,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1521991757,207495927,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,1521991757,210843086,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,1521991757,214169979,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,1521991757,217489004,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,1521991757,220837116,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1521991757,224194049,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,1521991757,227504014,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,1521991757,230869054,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,1521991757,234214067,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,1521991757,237498044,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,1521991757,240845918,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,1521991757,244213104,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,1521991757,247513055,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,1521991757,250874042,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,1521991757,254185914,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,1521991757,257489919,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,1521991757,260822057,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,1521991757,264202117,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,1521991757,267561912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,1521991757,270893096,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,1521991757,274194002,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,1521991757,277487993,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,1521991757,280904054,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,1521991757,284226894,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,1521991757,287498950,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,1521991757,290833950,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,1521991757,294174909,0.0,0.0,0.0,0.0,0.0,0.0,1.0
