410,1521990750,423181152,0.0,0.0,0.0,0.0,0.0,0.0
411,1521990750,433156844,0.0,0.0,0.0,0.0,0.0,0.0
412,1521990750,443189047,0.0,0.0,0.0,0.0,0.0,0.0
413,1521990750,453186208,0.0,0.0,0.0,0.0,0.0,0.0
414,1521990750,463185043,0.0,0.0,0.0,0.0,0.0,0.0
415,1521990750,473185280,0.0,0.0,0.0,0.0,0.0,0.0
416,1521990750,483187553,0.0,0.0,0.0,0.0,0.0,0.0
417,1521990750,493187175,0.0,0.0,0.0,0.0,0.0,0.0
418,1521990750,503186706,0.0,0.0,0.0,0.0,0.0,0.0
419,1521990750,513187659,0.0,0.0,0.0,0.0,0.0,0.0
420,1521990750,523186283,0.0,0.0,0.0,0.0,0.0,0.0
421,1521990750,533187561,0.0,0.0,0.0,0.0,0.0,0.0
422,1521990750,543187676,0.0,0.0,0.0,0.0,0.0,0.0
423,1521990750,553187201,0.0,0.0,0.0,0.0,0.0,0.0
424,1521990750,563186142,0.0,0.0,0.0,0.0,0.0,0.0
425,1521990750,573185357,0.0,0.0,0.0,0.0,0.0,0.0
426,1521990750,583187924,0.0,0.0,0.0,0.0,0.0,0.0
427,1521990750,593186590,0.0,0.0,0.0,0.0,0.0,0.0
428,1521990750,603189426,0.0,0.0,0.0,0.0,0.0,0.0
429,1521990750,613186910,0.0,0.0,0.0,0.0,0.0,0.0
430,1521990750,623186037,0.0,0.0,0.0,0.0,0.0,0.0
431,1521990750,633187884,0.0,0.0,0.0,0.0,0.0,0.0
432,1521990750,643185136,0.0,0.0,0.0,0.0,0.0,0.0
433,1521990750,653188755,0.0,0.0,0.0,0.0,0.0,0.0
434,1521990750,663186344,0.0,0.0,0.0,0.0,0.0,0.0
435,1521990750,673186538,0.0,0.0,0.0,0.0,0.0,0.0
436,1521990750,683185294,0.0,0.0,0.0,0.0,0.0,0.0
437,1521990750,693188238,0.0,0.0,0.0,0.0,0.0,0.0
438,1521990750,703225203,0.0,0.0,0.0,0.0,0.0,0.0
439,1521990750,713211673,0.0,0.0,0.0,0.0,0.0,0.0
440,1521990750,723212439,0.0,0.0,0.0,0.0,0.0,0.0
441,1521990750,733208418,0.0,0.0,0.0,0.0,0.0,0.0
442,1521990750,743185582,0.0,0.0,0.0,0.0,0.0,0.0
443,1521990750,753185374,0.0,0.0,0.0,0.0,0.0,0.0
444,1521990750,763186998,0.0,0.0,0.0,0.0,0.0,0.0
445,1521990750,773186953,0.0,0.0,0.0,0.0,0.0,0.0
446,1521990750,783186260,0.0,0.0,0.0,0.0,0.0,0.0
447,1521990750,793221106,0.0,0.0,0.0,0.0,0.0,0.0
448,1521990750,803220162,0.0,0.0,0.0,0.0,0.0,0.0
449,1521990750,813244810,0.0,0.0,0.0,0.0,0.0,0.0
450,1521990750,823212977,0.0,0.0,0.0,0.0,0.0,0.0
451,1521990750,833214123,0.0,0.0,0.0,0.0,0.0,0.0
452,1521990750,843210054,0.0,0.0,0.0,0.0,0.0,0.0
453,1521990750,853187789,0.0,0.0,0.0,0.0,0.0,0.0
454,1521990750,863188459,0.0,0.0,0.0,0.0,0.0,0.0
455,1521990750,873190099,0.0,0.0,0.0,0.0,0.0,0.0
456,1521990750,883188051,0.0,0.0,0.0,0.0,0.0,0.0
457,1521990750,893190352,0.0,0.0,0.0,0.0,0.0,0.0
458,1521990750,903186922,0.0,0.0,0.0,0.0,0.0,0.0
459,1521990750,913188424,0.0,0.0,0.0,0.0,0.0,0.0
460,1521990750,923186349,0.0,0.0,0.0,0.0,0.0,0.0
461,1521990750,933189488,0.0,0.0,0.0,0.0,0.0,0.0
462,1521990750,943188139,0.0,0.0,0.0,0.0,0.0,0.0
463,1521990750,953248157,0.0,0.0,0.0,0.0,0.0,0.0
464,1521990750,963244367,0.0,0.0,0.0,0.0,0.0,0.0
465,1521990750,973242151,0.0,0.0,0.0,0.0,0.0,0.0
466,1521990750,983216683,0.0,0.0,0.0,0.0,0.0,0.0
467,1521990750,993206232,0.0,0.0,0.0,0.0,0.0,0.0
468,1521990751,3215979,0.0,0.0,0.0,0.0,0.0,0.0
