572,1529961090,985129627,0.0,0.0,0.0,0.0,0.0,0.0
573,1529961090,995123047,0.0,0.0,0.0,0.0,0.0,0.0
574,1529961091,5127315,0.0,0.0,0.0,0.0,0.0,0.0
575,1529961091,15168150,0.0,0.0,0.0,0.0,0.0,0.0
576,1529961091,25126297,0.0,0.0,0.0,0.0,0.0,0.0
577,1529961091,35120925,0.0,0.0,0.0,0.0,0.0,0.0
578,1529961091,45156673,0.0,0.0,0.0,0.0,0.0,0.0
579,1529961091,55135050,0.0,0.0,0.0,0.0,0.0,0.0
580,1529961091,65123261,0.0,0.0,0.0,0.0,0.0,0.0
581,1529961091,75130351,0.0,0.0,0.0,0.0,0.0,0.0
582,1529961091,85121555,0.0,0.0,0.0,0.0,0.0,0.0
583,1529961091,95144811,0.0,0.0,0.0,0.0,0.0,0.0
584,1529961091,105124863,0.0,0.0,0.0,0.0,0.0,0.0
585,1529961091,115120190,0.0,0.0,0.0,0.0,0.0,0.0
586,1529961091,125123666,0.0,0.0,0.0,0.0,0.0,0.0
587,1529961091,135127527,0.0,0.0,0.0,0.0,0.0,0.0
588,1529961091,145134649,0.0,0.0,0.0,0.0,0.0,0.0
589,1529961091,155131085,0.0,0.0,0.0,0.0,0.0,0.0
590,1529961091,165122527,0.0,0.0,0.0,0.0,0.0,0.0
591,1529961091,175125228,0.0,0.0,0.0,0.0,0.0,0.0
592,1529961091,185135332,0.0,0.0,0.0,0.0,0.0,0.0
593,1529961091,195124227,0.0,0.0,0.0,0.0,0.0,0.0
594,1529961091,205129496,0.0,0.0,0.0,0.0,0.0,0.0
595,1529961091,215123359,0.0,0.0,0.0,0.0,0.0,0.0
596,1529961091,225133014,0.0,0.0,0.0,0.0,0.0,0.0
597,1529961091,235124997,0.0,0.0,0.0,0.0,0.0,0.0
598,1529961091,245216046,0.0,0.0,0.0,0.0,0.0,0.0
599,1529961091,255123830,0.0,0.0,0.0,0.0,0.0,0.0
600,1529961091,265123433,0.0,0.0,0.0,0.0,0.0,0.0
601,1529961091,275134854,0.0,0.0,0.0,0.0,0.0,0.0
602,1529961091,285125370,0.0,0.0,0.0,0.0,0.0,0.0
603,1529961091,295123747,0.0,0.0,0.0,0.0,0.0,0.0
604,1529961091,305123550,0.0,0.0,0.0,0.0,0.0,0.0
605,1529961091,315135493,0.0,0.0,0.0,0.0,0.0,0.0
